取引No,元取引No,取引日,取引時間,来店日,来店時間,店舗番号,店舗名,取引種別,レジ番号,レジ担当者番号,レジ担当者名,商品名,バリエーション種別1,バリエーション種別2,販売単位,商品単価,販売分量,商品数,商品合計金額,割引・割増,個別割引・割増金額,単位,個別割引・割増数,個別割引・割増合計金額,まとめ買い割引名,まとめ買い割引セット価格,まとめ買い割引セット数,まとめ買い割引数,まとめ買い割引合計額,小計数,小計,外税額,カスタム割引・割増,端数値引,割引調整,合計,内消費税,合計（10%標準）,内消費税（10%標準）,合計（8%標準）,内消費税（8%標準）,合計（8%軽減）,内消費税（8%軽減）,合計（非課税）,クレジットカード(Airペイ タッチ),クレジットカード(Airペイ),現金,iD(Airペイ),交通系電子マネー(Airペイ),UnionPay 銀聯(Airペイ),ポイント(ホットペッパーグルメ),QUICPay(Airペイ),QR決済(Airペイ QR),スマート支払い(ホットペッパーグルメ),QR決済(Airペイ),クレジットカード(オンライン決済),クレジットカード(モバイルオーダー 店外版),ポイント(Airペイ ポイント),クレジットカード/電子マネー(Square),Pontaポイント/リクルートポイント,Apple Pay(Airペイ),お預り金額,おつり金額
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ミニトマト肉巻き,,,,240,,1,240,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えのき肉巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,えびしそチーズおろしポン酢,,,,300,,1,300,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,つくね,,,,280,,1,280,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,大粒カキフライ,,,,580,,1,580,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,チーズの西京焼き,,,,480,,1,480,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,こだわり酒場のレモンサワー,通常,,,500,,1,500,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,角ハイボール,角ハイボール,,,550,,2,1100,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,レタス巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,記憶に残るポテトサラダ,,,,680,,1,680,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112211455731,,2025/01/12,22:39:43,2025/01/12,21:12:22,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ししゃも,,,,480,,1,480,,0,-,0,0,,0,0,0,0,18,7260,726,0,0,0,7986,726,7986,726,0,0,0,0,0,0,0,8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8086,100
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,男梅サワー,男梅サワー,,,500,,1,500,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,グレープフルーツサワー,,,,500,,1,500,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,きつねピザ,,,,480,,1,480,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,お通し,男性,,,300,,3,900,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,吉野物語,ベリーベリー【ロック】,,,650,,1,650,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,いぶりトマチー,,,,700,,1,700,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,抹茶ハイ,ノーマル,,,550,,1,550,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,緑茶ハイ,ノーマル,,,450,,1,450,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,ジャスミンハイ,ノーマル,,,500,,3,1500,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112214204095,,2025/01/12,23:02:47,2025/01/12,21:37:17,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,緑茶,,,,300,,1,300,,0,-,0,0,,0,0,0,0,14,6530,653,0,0,0,7183,653,7183,653,0,0,0,0,0,0,0,0,0,0,0,0,0,7183,0,0,0,0,0,0,0,0,7183,0
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,生ビール,,,,500,,1,500,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,グレープフルーツサワー,,,,500,,1,500,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,お通し,女性,,,300,,1,300,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,お通し,男性,,,300,,1,300,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,黒チーズ,,,,280,,2,560,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,豚しそ巻き,,,,220,,2,440,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,豚豚串,,,,280,,2,560,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112225729268,,2025/01/12,23:32:42,2025/01/12,22:56:53,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,えびしそチーズおろしポン酢,,,,300,,1,300,,0,-,0,0,,0,0,0,0,11,3460,346,0,0,0,3806,346,3806,346,0,0,0,0,0,0,0,10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10006,6200
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,鳳凰美田【剱】,,,,850,,1,850,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,のりチーズ,,,,280,,1,280,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,梅水晶,,,,480,,1,480,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,ピリ辛メンマ,,,,400,,1,400,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,お通し,男性,,,300,,1,300,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,お通し,女性,,,300,,1,300,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,緑茶ハイ,ノーマル,,,450,,1,450,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,ウーロン茶,,,,300,,1,300,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112230439525,,2025/01/13,00:43:56,2025/01/12,23:02:44,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0012,笹崎里菜,ジン,ジントニック,,,600,,2,1200,,0,-,0,0,,0,0,0,0,10,4560,456,0,0,0,5016,456,5016,456,0,0,0,0,0,0,5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5016,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,飲み放題,飲み放題2H,,,2000,,13,26000,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,緑茶ハイ,,,0,,16,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,生ビール,,,0,,5,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,レモンサワー,,,0,,7,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク2,ウーロン茶,,,0,,8,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,カルピス,,,0,,2,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,女性,,,300,,8,2400,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,お通し,男性,,,300,,5,1500,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ハムカツ,,,,380,,1,380,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,黒チーズ,,,,280,,3,840,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚豚串,,,,280,,4,1120,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,6,1680,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚しそ巻き,,,,220,,4,880,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,カルピスサワー,,,0,,1,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,梅水晶,,,,480,,1,480,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,きつね納豆,,,,480,,2,960,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,たこわさ,,,,450,,2,900,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,紅生姜巻き,,,,280,,2,560,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250112224308528,,2025/01/13,00:54:56,2025/01/12,22:39:35,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,フリードリンク,梅酒【ロック】,,,0,,1,0,,0,-,0,0,,0,0,0,0,91,37700,3770,0,0,0,41470,3770,41470,3770,0,0,0,0,0,0,41470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41470,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,生ビール,,,,500,,3,1500,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,オレンジ【100%】,,,,400,,1,400,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ピリ辛メンマ,,,,400,,2,800,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,のりチーズ,,,,280,,6,1680,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,アスパラ肉巻き,,,,280,,5,1400,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,ミニトマト肉巻き,,,,240,,6,1440,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,豚しそ巻き,,,,220,,4,880,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,うずら肉巻き串,,,,220,,1,220,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,こだわり酒場のレモンサワー,通常,,,500,,1,500,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,茄子巻き,,,,280,,1,280,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
HD0020250113173038560,,2025/01/13,18:29:40,2025/01/13,17:23:49,AKR4846942161,串焼きかめや宇都宮駅前店,会計,0001,0003,生田目優衣,焼きおにぎり,,,,380,,2,760,,0,-,0,0,,0,0,0,0,32,9860,986,0,0,0,10846,986,10846,986,0,0,0,0,0,0,0,0,0,0,0,0,0,10846,0,0,0,0,0,0,0,0,10846,0
