来店日,来店時間,合計,人数,商品点数,カテゴリー名,メニュー名,価格,注文数量,来店日時,曜日,会計ID
2025/8/24,12:08:01,1260.0,1.0,2.0,スイーツ,あんこカヌレ,580,1,2025-08-24 12:08:01,日,280
2025/8/24,12:08:01,580.0,1.0,1.0,スイーツ,あんこカヌレ,580,1,2025-08-24 12:08:01,日,281
2025/8/24,13:34:09,480.0,1.0,1.0,ドリンク,グレープフルーツジュース,480,1,2025-08-24 13:34:09,日,282
2025/8/24,13:03:02,3680.0,2.0,5.0,スイーツ,あんこわらび餅,680,1,2025-08-24 13:03:02,日,283
2025/8/24,13:03:02,3680.0,2.0,5.0,フード,魚プレート,1200,1,2025-08-24 13:03:02,日,283
2025/8/24,13:03:02,3680.0,2.0,5.0,フード,すき焼き（HEGE）,1500,1,2025-08-24 13:03:02,日,283
2025/8/24,13:03:02,3680.0,2.0,5.0,ドリンクセット,ドリンクセット(紅茶),150,1,2025-08-24 13:03:02,日,283
2025/8/24,13:03:02,3680.0,2.0,5.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-24 13:03:02,日,283
2025/8/24,13:06:27,3080.0,2.0,3.0,ドリンク,千休抹茶スカッシュ,680,1,2025-08-24 13:06:27,日,284
2025/8/24,13:06:27,3080.0,2.0,3.0,フード,魚プレート,1200,1,2025-08-24 13:06:27,日,284
2025/8/24,13:06:27,3080.0,2.0,3.0,フード,カレープレート,1200,1,2025-08-24 13:06:27,日,284
2025/8/24,13:07:16,1560.0,2.0,2.0,ドリンク,千休抹茶ラテ,680,1,2025-08-24 13:07:16,日,285
2025/8/24,13:07:16,1560.0,2.0,2.0,ドリンク,千休抹茶シェイク,880,1,2025-08-24 13:07:16,日,285
2025/8/24,14:25:41,680.0,1.0,1.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-24 14:25:41,日,286
2025/8/24,15:43:05,1260.0,1.0,2.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-24 15:43:05,日,287
2025/8/24,15:43:05,1260.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,1,2025-08-24 15:43:05,日,287
2025/8/24,14:43:32,2520.0,2.0,4.0,ドリンク,コーヒー(HOT/ICE),580,1,2025-08-24 14:43:32,日,288
2025/8/24,14:43:32,2520.0,2.0,4.0,ドリンク,千休抹茶ラテ,680,1,2025-08-24 14:43:32,日,288
2025/8/24,14:43:32,2520.0,2.0,4.0,スイーツ,あんこわらび餅,680,1,2025-08-24 14:43:32,日,288
2025/8/24,14:43:32,2520.0,2.0,4.0,スイーツ,あんこカヌレ,580,1,2025-08-24 14:43:32,日,288
2025/8/24,16:04:58,1160.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-24 16:04:58,日,289
2025/8/24,16:07:28,580.0,1.0,1.0,ドリンク,コーヒー(HOT/ICE),580,1,2025-08-24 16:07:28,日,290
2025/8/24,17:14:50,2340.0,1.0,3.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-24 17:14:50,日,291
2025/8/24,17:14:50,2340.0,1.0,3.0,テイクアウト,TO千休抹茶スカッシュ,680,1,2025-08-24 17:14:50,日,291
2025/8/24,17:14:50,2340.0,1.0,3.0,テイクアウト,TOだし巻きサンドイッチ,980,1,2025-08-24 17:14:50,日,291
2025/8/24,17:36:57,2240.0,1.0,3.0,ドリンク,コーヒー(HOT/ICE),580,1,2025-08-24 17:36:57,日,292
2025/8/24,17:36:57,2240.0,1.0,3.0,スイーツ,あんこわらび餅,680,1,2025-08-24 17:36:57,日,292
2025/8/24,17:36:57,2240.0,1.0,3.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-24 17:36:57,日,292
2025/8/25,11:54:28,680.0,1.0,1.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-25 11:54:28,月,293
2025/8/25,12:04:00,1760.0,1.0,3.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-25 12:04:00,月,294
2025/8/25,12:04:00,1760.0,1.0,3.0,テイクアウト,TOチキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-25 12:04:00,月,294
2025/8/25,12:04:00,1760.0,1.0,3.0,テイクアウト,TOオーツミルク,100,1,2025-08-25 12:04:00,月,294
2025/8/25,12:19:13,580.0,1.0,1.0,テイクアウト,TOあんこカヌレ,580,1,2025-08-25 12:19:13,月,295
2025/8/25,12:21:02,3160.0,2.0,5.0,テイクアウト,TOだし巻きサンドイッチ,980,1,2025-08-25 12:21:02,月,296
2025/8/25,12:21:02,3160.0,2.0,5.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-25 12:21:02,月,296
2025/8/25,12:21:02,3160.0,2.0,5.0,フード,魚プレート,1200,1,2025-08-25 12:21:02,月,296
2025/8/25,12:21:02,3160.0,2.0,5.0,ドリンクセット,ドリンクセット(紅茶),150,1,2025-08-25 12:21:02,月,296
2025/8/25,12:21:02,3160.0,2.0,5.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-25 12:21:02,月,296
2025/8/25,12:38:50,7500.0,4.0,12.0,スイーツ,あんこカヌレ,580,4,2025-08-25 12:38:50,月,297
2025/8/25,12:38:50,7500.0,4.0,12.0,フード,だし巻きサンドイッチ,980,1,2025-08-25 12:38:50,月,297
2025/8/25,12:38:50,7500.0,4.0,12.0,フード,魚プレート,1200,1,2025-08-25 12:38:50,月,297
2025/8/25,12:38:50,7500.0,4.0,12.0,フード,カレープレート,1200,2,2025-08-25 12:38:50,月,297
2025/8/25,12:38:50,7500.0,4.0,12.0,ドリンクセット,ドリンクセット(煎茶),150,2,2025-08-25 12:38:50,月,297
2025/8/25,12:38:50,7500.0,4.0,12.0,ドリンクセット,ドリンクセット(グレープフルーツ),150,2,2025-08-25 12:38:50,月,297
2025/8/25,12:40:02,1710.0,1.0,3.0,スイーツ,あんこカヌレ,580,1,2025-08-25 12:40:02,月,298
2025/8/25,12:40:02,1710.0,1.0,3.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-25 12:40:02,月,298
2025/8/25,12:40:02,1710.0,1.0,3.0,ドリンクセット,ドリンクセット(紅茶),150,1,2025-08-25 12:40:02,月,298
2025/8/25,13:14:40,2440.0,2.0,5.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-25 13:14:40,月,299
2025/8/25,13:14:40,2440.0,2.0,5.0,ドリンク,カフェ・オレ,580,1,2025-08-25 13:14:40,月,299
2025/8/25,13:14:40,2440.0,2.0,5.0,フード,だし巻きサンドイッチ,980,1,2025-08-25 13:14:40,月,299
2025/8/25,13:14:40,2440.0,2.0,5.0,ドリンク,オーツミルク,100,2,2025-08-25 13:14:40,月,299
2025/8/25,14:36:38,2240.0,1.0,3.0,ドリンク,千休抹茶ラテ,680,1,2025-08-25 14:36:38,月,300
2025/8/25,14:36:38,2240.0,1.0,3.0,スイーツ,あんこカヌレ,580,1,2025-08-25 14:36:38,月,300
2025/8/25,14:36:38,2240.0,1.0,3.0,フード,だし巻きサンドイッチ,980,1,2025-08-25 14:36:38,月,300
2025/8/25,14:36:38,1660.0,1.0,2.0,ドリンク,千休抹茶ラテ,680,1,2025-08-25 14:36:38,月,301
2025/8/25,14:36:38,1660.0,1.0,2.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-25 14:36:38,月,301
2025/8/25,15:55:25,680.0,1.0,1.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-25 15:55:25,月,302
2025/8/25,16:28:36,2140.0,1.0,3.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-25 16:28:36,月,303
2025/8/25,16:28:36,2140.0,1.0,3.0,テイクアウト,TOチキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-25 16:28:36,月,303
2025/8/25,17:13:25,580.0,1.0,1.0,テイクアウト,TOあんこカヌレ,580,1,2025-08-25 17:13:25,月,304
2025/8/25,18:08:53,2340.0,1.0,3.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-25 18:08:53,月,305
2025/8/25,18:08:53,2340.0,1.0,3.0,ドリンク,千休抹茶スカッシュ,680,1,2025-08-25 18:08:53,月,305
2025/8/25,18:08:53,2340.0,1.0,3.0,テイクアウト,TOだし巻きサンドイッチ,980,1,2025-08-25 18:08:53,月,305
2025/8/25,18:36:07,730.0,1.0,2.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-25 18:36:07,月,306
2025/8/25,18:36:07,730.0,1.0,2.0,テイクアウト,TOアーモンドミルク,50,1,2025-08-25 18:36:07,月,306
2025/8/25,19:32:58,1880.0,1.0,2.0,ドリンク,千休抹茶ラテ,680,1,2025-08-25 19:32:58,月,307
2025/8/25,19:32:58,1880.0,1.0,2.0,フード,魚プレート,1200,1,2025-08-25 19:32:58,月,307
2025/8/27,12:02:23,580.0,1.0,1.0,スイーツ,あんこカヌレ,580,1,2025-08-27 12:02:23,水,308
2025/8/27,12:23:55,2520.0,1.0,2.0,テイクアウト,TO千休抹茶シェイク,880,1,2025-08-27 12:23:55,水,309
2025/8/27,12:23:55,2520.0,1.0,2.0,物販,宇治抹茶ラテ「あさゆう」※,1640,1,2025-08-27 12:23:55,水,309
2025/8/27,11:27:57,1360.0,1.0,2.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-27 11:27:57,水,310
2025/8/27,11:27:57,1360.0,1.0,2.0,ドリンク,千休抹茶スカッシュ,680,1,2025-08-27 11:27:57,水,310
2025/8/27,12:31:41,1310.0,1.0,3.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-27 12:31:41,水,311
2025/8/27,12:31:41,1310.0,1.0,3.0,テイクアウト,TOあんこカヌレ,580,1,2025-08-27 12:31:41,水,311
2025/8/27,12:31:41,1310.0,1.0,3.0,テイクアウト,TOアーモンドミルク,50,1,2025-08-27 12:31:41,水,311
2025/8/27,12:37:45,1160.0,1.0,2.0,ドリンク,コーヒー(HOT/ICE),580,1,2025-08-27 12:37:45,水,312
2025/8/27,12:37:45,1160.0,1.0,2.0,スイーツ,あんこカヌレ,580,1,2025-08-27 12:37:45,水,312
2025/8/27,12:28:11,680.0,1.0,1.0,ドリンク,千休抹茶ラテ,680,1,2025-08-27 12:28:11,水,313
2025/8/27,12:50:39,3140.0,1.0,4.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-27 12:50:39,水,314
2025/8/27,12:50:39,3140.0,1.0,4.0,ドリンク,千休抹茶ラテ,680,1,2025-08-27 12:50:39,水,314
2025/8/27,12:50:39,3140.0,1.0,4.0,スイーツ,あんこカヌレ,580,1,2025-08-27 12:50:39,水,314
2025/8/27,12:50:39,3140.0,1.0,4.0,フード,肉プレート,1200,1,2025-08-27 12:50:39,水,314
2025/8/27,12:51:15,1350.0,1.0,2.0,フード,魚プレート,1200,1,2025-08-27 12:51:15,水,315
2025/8/27,12:51:15,1350.0,1.0,2.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-27 12:51:15,水,315
2025/8/27,11:36:29,2180.0,1.0,2.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-27 11:36:29,水,316
2025/8/27,11:36:29,2180.0,1.0,2.0,フード,すき焼き（HEGE）,1500,1,2025-08-27 11:36:29,水,316
2025/8/27,11:36:29,2180.0,1.0,2.0,ドリンク,千休抹茶ラテ,680,1,2025-08-27 11:36:29,水,316
2025/8/27,11:36:29,2180.0,1.0,2.0,フード,すき焼き（HEGE）,1500,1,2025-08-27 11:36:29,水,316
2025/8/27,13:37:39,1360.0,1.0,2.0,ドリンク,あんこカフェ・オレ,680,2,2025-08-27 13:37:39,水,317
2025/8/27,13:46:09,680.0,1.0,1.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-27 13:46:09,水,318
2025/8/27,13:49:52,1300.0,1.0,1.0,物販,オーガニックカレースパイス25g 辛さ0,1300,1,2025-08-27 13:49:52,水,319
2025/8/27,14:08:10,2040.0,1.0,3.0,テイクアウト,TO千休抹茶シェイク,880,1,2025-08-27 14:08:10,水,320
2025/8/27,14:08:10,2040.0,1.0,3.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-27 14:08:10,水,320
2025/8/27,15:37:44,1360.0,1.0,2.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-27 15:37:44,水,321
2025/8/27,15:37:44,1360.0,1.0,2.0,テイクアウト,TO千休抹茶スカッシュ,680,1,2025-08-27 15:37:44,水,321
2025/8/27,16:53:03,1360.0,1.0,3.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-27 16:53:03,水,322
2025/8/27,16:53:03,1360.0,1.0,3.0,スイーツ,あんこカヌレ,580,1,2025-08-27 16:53:03,水,322
2025/8/27,16:53:03,1360.0,1.0,3.0,ドリンク,オーツミルク,100,1,2025-08-27 16:53:03,水,322
2025/8/27,18:15:56,680.0,1.0,1.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-27 18:15:56,水,323
2025/8/27,18:32:41,1160.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-27 18:32:41,水,324
2025/8/27,20:04:30,522.0,1.0,1.0,スイーツ,あんこカヌレ,580,1,2025-08-27 20:04:30,水,325
2025/8/27,20:09:00,1044.0,1.0,2.0,ドリンク,コーヒー(HOT/ICE),580,1,2025-08-27 20:09:00,水,326
2025/8/27,20:09:00,1044.0,1.0,2.0,スイーツ,あんこカヌレ,580,1,2025-08-27 20:09:00,水,326
2025/8/28,11:45:18,1160.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-28 11:45:18,木,327
2025/8/28,11:36:00,1660.0,1.0,2.0,ドリンク,千休抹茶スカッシュ,680,1,2025-08-28 11:36:00,木,328
2025/8/28,11:36:00,1660.0,1.0,2.0,フード,だし巻きサンドイッチ,980,1,2025-08-28 11:36:00,木,328
2025/8/28,12:14:27,1350.0,1.0,2.0,フード,魚プレート,1200,1,2025-08-28 12:14:27,木,329
2025/8/28,12:14:27,1350.0,1.0,2.0,ドリンクセット,ドリンクセット(紅茶),150,1,2025-08-28 12:14:27,木,329
2025/8/28,13:04:26,1660.0,1.0,2.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-28 13:04:26,木,330
2025/8/28,13:04:26,1660.0,1.0,2.0,テイクアウト,TOだし巻きサンドイッチ,980,1,2025-08-28 13:04:26,木,330
2025/8/28,12:30:20,2030.0,1.0,3.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-28 12:30:20,木,331
2025/8/28,12:30:20,2030.0,1.0,3.0,フード,魚プレート,1200,1,2025-08-28 12:30:20,木,331
2025/8/28,12:30:20,2030.0,1.0,3.0,ドリンクセット,ドリンクセット(煎茶),150,1,2025-08-28 12:30:20,木,331
2025/8/28,12:21:25,2700.0,2.0,4.0,フード,肉プレート,1200,1,2025-08-28 12:21:25,木,332
2025/8/28,12:21:25,2700.0,2.0,4.0,フード,すき焼き（HEGE）,1500,1,2025-08-28 12:21:25,木,332
2025/8/28,12:21:25,2700.0,2.0,4.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-28 12:21:25,木,332
2025/8/28,12:21:25,2700.0,2.0,4.0,ドリンクセット,ドリンクセット(煎茶),150,1,2025-08-28 12:21:25,木,332
2025/8/28,14:36:44,1160.0,1.0,2.0,ドリンク,コーヒー(HOT/ICE),580,1,2025-08-28 14:36:44,木,333
2025/8/28,14:36:44,1160.0,1.0,2.0,スイーツ,あんこカヌレ,580,1,2025-08-28 14:36:44,木,333
2025/8/28,12:58:45,3890.0,2.0,7.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-28 12:58:45,木,334
2025/8/28,12:58:45,3890.0,2.0,7.0,ドリンク,千休抹茶ラテ,680,1,2025-08-28 12:58:45,木,334
2025/8/28,12:58:45,3890.0,2.0,7.0,フード,だし巻きサンドイッチ,980,1,2025-08-28 12:58:45,木,334
2025/8/28,12:58:45,3890.0,2.0,7.0,フード,カレープレート,1200,1,2025-08-28 12:58:45,木,334
2025/8/28,12:58:45,3890.0,2.0,7.0,ドリンク,アーモンドミルク,50,1,2025-08-28 12:58:45,木,334
2025/8/28,12:58:45,3890.0,2.0,7.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-28 12:58:45,木,334
2025/8/28,12:58:45,3890.0,2.0,7.0,ドリンクセット,ドリンクセット(グレープフルーツ),150,1,2025-08-28 12:58:45,木,334
2025/8/28,17:06:56,1160.0,1.0,2.0,ドリンク,深蒸し煎茶 ゆたかみどり,580,1,2025-08-28 17:06:56,木,335
2025/8/28,17:06:56,1160.0,1.0,2.0,スイーツ,あんこカヌレ,580,1,2025-08-28 17:06:56,木,335
2025/8/28,17:24:10,680.0,1.0,1.0,ドリンク,千休抹茶ラテ,680,1,2025-08-28 17:24:10,木,336
2025/8/28,18:27:20,3900.0,1.0,5.0,スイーツ,あんこわらび餅,680,1,2025-08-28 18:27:20,木,337
2025/8/28,18:27:20,3900.0,1.0,5.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-28 18:27:20,木,337
2025/8/28,18:27:20,3900.0,1.0,5.0,フード,魚プレート,1200,1,2025-08-28 18:27:20,木,337
2025/8/28,18:27:20,3900.0,1.0,5.0,ドリンクセット,ドリンクセット(紅茶),150,1,2025-08-28 18:27:20,木,337
2025/8/28,18:27:20,3900.0,1.0,5.0,物販,ローストアーモンドシュガーソルト 50g,890,1,2025-08-28 18:27:20,木,337
2025/8/28,19:46:59,1160.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-28 19:46:59,木,338
2025/8/28,18:43:48,1560.0,1.0,3.0,ドリンク,千休抹茶ラテ,680,1,2025-08-28 18:43:48,木,339
2025/8/28,18:43:48,1560.0,1.0,3.0,スイーツ,あんこカヌレ,580,1,2025-08-28 18:43:48,木,339
2025/8/28,18:43:48,1560.0,1.0,3.0,フード,だし巻きサンドイッチ,980,1,2025-08-28 18:43:48,木,339
2025/8/28,16:49:57,3490.0,1.0,5.0,スイーツ,あんこわらび餅,680,1,2025-08-28 16:49:57,木,340
2025/8/28,16:49:57,3490.0,1.0,5.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-28 16:49:57,木,340
2025/8/28,16:49:57,3490.0,1.0,5.0,フード,すき焼き（HEGE）,1500,1,2025-08-28 16:49:57,木,340
2025/8/28,16:49:57,3490.0,1.0,5.0,ドリンクセット,ドリンクセット(煎茶),150,1,2025-08-28 16:49:57,木,340
2025/8/28,16:49:57,3069.0,1.0,5.0,ドリンク,千休抹茶ラテ,680,1,2025-08-28 16:49:57,木,341
2025/8/28,16:49:57,3069.0,1.0,5.0,フード,だし巻きサンドイッチ,980,1,2025-08-28 16:49:57,木,341
2025/8/28,16:49:57,3069.0,1.0,5.0,フード,すき焼き（HEGE）,1500,1,2025-08-28 16:49:57,木,341
2025/8/28,16:49:57,3069.0,1.0,5.0,ドリンク,オーツミルク,100,1,2025-08-28 16:49:57,木,341
2025/8/28,16:49:57,3069.0,1.0,5.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-28 16:49:57,木,341
2025/8/29,11:47:45,1160.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-29 11:47:45,金,342
2025/8/29,11:43:31,1660.0,1.0,2.0,ドリンク,千休抹茶ラテ,680,1,2025-08-29 11:43:31,金,343
2025/8/29,11:43:31,1660.0,1.0,2.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-29 11:43:31,金,343
2025/8/29,12:00:12,5640.0,3.0,6.0,テイクアウト,TOあんこカフェ・オレ,680,2,2025-08-29 12:00:12,金,344
2025/8/29,12:00:12,5640.0,3.0,6.0,テイクアウト,TO千休抹茶ラテ,680,1,2025-08-29 12:00:12,金,344
2025/8/29,12:00:12,5640.0,3.0,6.0,フード,カレープレート,1200,3,2025-08-29 12:00:12,金,344
2025/8/29,12:27:47,1130.0,1.0,2.0,フード,チキンソテーと彩り野菜のサンドイッチ,980,1,2025-08-29 12:27:47,金,345
2025/8/29,12:27:47,1130.0,1.0,2.0,ドリンクセット,ドリンクセット(紅茶),150,1,2025-08-29 12:27:47,金,345
2025/8/29,12:48:03,680.0,1.0,1.0,スイーツ,あんこわらび餅,680,1,2025-08-29 12:48:03,金,346
2025/8/29,13:12:16,5130.0,1.0,8.0,テイクアウト,TOあんこカヌレ,580,6,2025-08-29 13:12:16,金,347
2025/8/29,13:12:16,5130.0,1.0,8.0,フード,すき焼き（HEGE）,1500,1,2025-08-29 13:12:16,金,347
2025/8/29,13:12:16,5130.0,1.0,8.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-29 13:12:16,金,347
2025/8/29,13:12:16,1980.0,1.0,3.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-29 13:12:16,金,348
2025/8/29,13:12:16,1980.0,1.0,3.0,フード,肉プレート,1200,1,2025-08-29 13:12:16,金,348
2025/8/29,13:12:16,1980.0,1.0,3.0,ドリンク,オーツミルク,100,1,2025-08-29 13:12:16,金,348
2025/8/29,13:16:08,1260.0,1.0,2.0,ドリンク,あんこカフェ・オレ,680,1,2025-08-29 13:16:08,金,349
2025/8/29,13:16:08,1260.0,1.0,2.0,スイーツ,あんこカヌレ,580,1,2025-08-29 13:16:08,金,349
2025/8/29,13:12:16,2871.0,1.0,5.0,スイーツ,あんこわらび餅,680,1,2025-08-29 13:12:16,金,350
2025/8/29,13:12:16,2871.0,1.0,5.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-29 13:12:16,金,350
2025/8/29,13:12:16,2871.0,1.0,5.0,フード,魚プレート,1200,1,2025-08-29 13:12:16,金,350
2025/8/29,13:12:16,2871.0,1.0,5.0,ドリンクセット,ドリンクセット(コーヒー),150,1,2025-08-29 13:12:16,金,350
2025/8/29,16:34:32,1560.0,1.0,2.0,テイクアウト,TOあんこカヌレ,580,1,2025-08-29 16:34:32,金,351
2025/8/29,16:34:32,1560.0,1.0,2.0,テイクアウト,TOだし巻きサンドイッチ,980,1,2025-08-29 16:34:32,金,351
2025/8/29,17:17:17,3580.0,1.0,6.0,テイクアウト,TOあんこカフェ・オレ,680,1,2025-08-29 17:17:17,金,352
2025/8/29,17:17:17,3580.0,1.0,6.0,テイクアウト,TOあんこカヌレ,580,5,2025-08-29 17:17:17,金,352
2025/8/29,17:51:52,1200.0,1.0,1.0,フード,肉プレート,1200,1,2025-08-29 17:51:52,金,353
2025/8/29,13:12:16,4662.0,1.0,8.0,ドリンク,千休抹茶ラテ,680,1,2025-08-29 13:12:16,金,354
2025/8/29,13:12:16,4662.0,1.0,8.0,ドリンク,千休抹茶スカッシュ,680,3,2025-08-29 13:12:16,金,354
2025/8/29,13:12:16,4662.0,1.0,8.0,テイクアウト,TOあんこカヌレ,580,2,2025-08-29 13:12:16,金,354
2025/8/29,13:12:16,4662.0,1.0,8.0,フード,魚プレート,1200,1,2025-08-29 13:12:16,金,354
2025/8/29,13:12:16,4662.0,1.0,8.0,ドリンク,オーツミルク,100,1,2025-08-29 13:12:16,金,354
