2025/10/19 10:36 時点

[補足情報]
1. 伝票金額は、加算・値引をした結果の金額です。

項目名横の記号について(下記参照)
 H.  -->>  伝票ヘッダ情報 
 C.  -->>  お客様情報
 D.  -->>  伝票明細情報

"H.伝票番号","H.集計対象営業年月日","H.伝票処理日","H.曜日","H.客数（合計）","H.伝票金額","H.総商品数","D.商品カテゴリ1","D.商品","D.価格","D.数量"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000001304:uber若鳥の唐揚げ","1500","1"
"No:202500100002872","2025/08/08","2025/08/08 21:46:43","金","0","23300","16","テイクアウト","00000001304:uber若鳥の唐揚げ","1500","1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000003146:uberうな重松","-7700","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000003147:uberうな重梅肝焼き","-4900","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","ウーバーイーツ","00000003659:Uberタレ","-300","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","ウーバーイーツ","00000002511:uber大盛り","-200","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","ウーバーイーツ","00000003660:uber カキフライ(2個)","-1400","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","ウーバーイーツ","00000003660:uber カキフライ(2個)","-1400","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","ウーバーイーツ","00000003660:uber カキフライ(2個)","-1400","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000000552:uber肝焼き","-750","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000001304:uber若鳥の唐揚げ","-1500","-1"
"No:202500100002873","2025/08/08","2025/08/08 21:46:43","金","0","-23300","-16","テイクアウト","00000001304:uber若鳥の唐揚げ","-1500","-1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000003146:uberうな重松","7700","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000003147:uberうな重梅肝焼き","4900","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","ウーバーイーツ","00000003659:Uberタレ","300","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","ウーバーイーツ","00000002511:uber大盛り","200","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","ウーバーイーツ","00000003660:uber カキフライ(2個)","1400","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","ウーバーイーツ","00000003660:uber カキフライ(2個)","1400","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","ウーバーイーツ","00000003660:uber カキフライ(2個)","1400","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000000552:uber肝焼き","750","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000001304:uber若鳥の唐揚げ","1500","1"
"No:202500100002874","2025/08/08","2025/08/08 21:52:23","金","0","23300","16","テイクアウト","00000001304:uber若鳥の唐揚げ","1500","1"
"No:202500100002875","2025/08/08","2025/08/08 17:14:13","金","0","-12700","-2","お土産","00000002570:TO)うな重 竹","-5800","-1"
"No:202500100002875","2025/08/08","2025/08/08 17:14:13","金","0","-12700","-2","お土産","00000002569:TO)うな重 松","-6900","-1"
"No:202500100002876","2025/08/08","2025/08/08 21:57:13","金","0","12700","2","お土産","00000002570:TO)うな重 竹","5800","1"
"No:202500100002876","2025/08/08","2025/08/08 21:57:13","金","0","12700","2","お土産","00000002569:TO)うな重 松","6900","1"
"No:202500100002877","2025/08/09","2025/08/09 12:10:13","土","1","1800","1","ロケットナウ","00000003687:ロケットうな重松","0","0"
"No:202500100002877","2025/08/09","2025/08/09 12:10:13","土","1","1800","1","フード","00000001103:カキフライ定食","1800","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","TO/出前","00000003668:TO)ランチうな重松","5000","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","TO/出前","00000003668:TO)ランチうな重松","5000","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","TO/出前","00000003668:TO)ランチうな重松","5000","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","TO/出前","00000003668:TO)ランチうな重松","5000","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","TO/出前","00000003668:TO)ランチうな重松","5000","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","テイクアウト","00000001117:TO)フリー","220","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","テイクアウト","00000001117:TO)フリー","220","1"
"No:202500100002878","2025/08/09","2025/08/09 11:37:07","土","0","25660","8","テイクアウト","00000001117:TO)フリー","220","1"
"No:202500100002879","2025/08/09","2025/08/09 12:26:49","土","2","5100","2","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002879","2025/08/09","2025/08/09 12:26:49","土","2","5100","2","フード","00000001103:カキフライ定食","1800","1"
"No:202500100002880","2025/08/09","2025/08/09 12:24:23","土","1","4200","2","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002880","2025/08/09","2025/08/09 12:24:23","土","1","4200","2","ドリンク","00000000013:黒ラベル 瓶","900","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ドリンク","00000000047:コーラ","550","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ドリンク","00000003134:アップルジュース","550","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ドリンク","00000000012:スーパードライ 瓶","900","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ドリンク","00000000012:スーパードライ 瓶","900","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","フード","00000002557:う巻 上","3000","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","フード","00000000832:鰻ざく","1200","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","フード","00000000192:タコの唐揚げ","1100","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002881","2025/08/09","2025/08/09 13:42:35","土","6","23000","12","ランチ","00000002463:海鮮丼","1600","1"
"No:202500100002882","2025/08/09","2025/08/09 13:19:18","土","2","8950","5","ドリンク","00000000012:スーパードライ 瓶","900","1"
"No:202500100002882","2025/08/09","2025/08/09 13:19:18","土","2","8950","5","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002882","2025/08/09","2025/08/09 13:19:18","土","2","8950","5","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002882","2025/08/09","2025/08/09 13:19:18","土","2","8950","5","フード","00000003594:マグロ頬肉唐揚げ","550","1"
"No:202500100002882","2025/08/09","2025/08/09 13:19:18","土","2","8950","5","ドリンク","00000000012:スーパードライ 瓶","900","1"
"No:202500100002883","2025/08/09","2025/08/09 13:27:53","土","3","13970","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100002883","2025/08/09","2025/08/09 13:27:53","土","3","13970","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100002883","2025/08/09","2025/08/09 13:27:53","土","3","13970","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100002883","2025/08/09","2025/08/09 13:27:53","土","3","13970","4","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100002884","2025/08/09","2025/08/09 13:23:44","土","2","8150","4","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002884","2025/08/09","2025/08/09 13:23:44","土","2","8150","4","フード","00000001102:お刺身定食","1800","1"
"No:202500100002884","2025/08/09","2025/08/09 13:23:44","土","2","8150","4","ランチ","00000002490:ランチ白焼ハーフ","2500","1"
"No:202500100002884","2025/08/09","2025/08/09 13:23:44","土","2","8150","4","ランチ","00000002486:ランチ肝焼き","550","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","コース","00000003093:ランチ麻布しきコース","7000","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","コース","00000003093:ランチ麻布しきコース","7000","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","コース","00000003093:ランチ麻布しきコース","7000","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","コース","00000003093:ランチ麻布しきコース","7000","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000003245:角ハイボール","700","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000003245:角ハイボール","700","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000003134:アップルジュース","550","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000003245:角ハイボール","1000","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000003245:角ハイボール","1000","1"
"No:202500100002885","2025/08/09","2025/08/09 14:37:07","土","4","33270","11","ドリンク","00000003134:アップルジュース","550","1"
"No:202500100002886","2025/08/09","2025/08/09 13:07:47","土","1","1200","1","ランチ","00000001786:サバ定食","1200","1"
"No:202500100002887","2025/08/09","2025/08/09 13:28:41","土","3","4450","4","フード","00000001104:とり天定食","1100","1"
"No:202500100002887","2025/08/09","2025/08/09 13:28:41","土","3","4450","4","ランチ","00000002463:海鮮丼","1600","1"
"No:202500100002887","2025/08/09","2025/08/09 13:28:41","土","3","4450","4","フード","00000003594:マグロ頬肉唐揚げ","550","1"
"No:202500100002887","2025/08/09","2025/08/09 13:28:41","土","3","4450","4","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100002888","2025/08/09","2025/08/09 20:57:56","土","2","21310","6","コース","00000000186:麻布しきコース","8800","1"
"No:202500100002888","2025/08/09","2025/08/09 20:57:56","土","2","21310","6","コース","00000000186:麻布しきコース","8800","1"
"No:202500100002888","2025/08/09","2025/08/09 20:57:56","土","2","21310","6","ドリンク","00000001160:ジャスミンハイ","660","1"
"No:202500100002888","2025/08/09","2025/08/09 20:57:56","土","2","21310","6","ドリンク","00000000277:緑茶ハイ","960","1"
"No:202500100002888","2025/08/09","2025/08/09 20:57:56","土","2","21310","6","フード","00000000711:鯵","800","1"
"No:202500100002888","2025/08/09","2025/08/09 20:57:56","土","2","21310","6","ドリンク","00000000112:酔鯨","1210","1"
"No:202500100002889","2025/08/09","2025/08/09 14:03:24","土","2","10470","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100002889","2025/08/09","2025/08/09 14:03:24","土","2","10470","4","ランチ","00000002566:うな重 竹 定食","4400","1"
"No:202500100002889","2025/08/09","2025/08/09 14:03:24","土","2","10470","4","ドリンク","00000000009:ﾌﾟﾚﾐｱﾑﾓﾙﾂ ﾀﾝﾌﾞﾗｰ","770","1"
"No:202500100002889","2025/08/09","2025/08/09 14:03:24","土","2","10470","4","ドリンク","00000003230:自家製レモンサワー","900","1"
"No:202500100002890","2025/08/09","2025/08/09 13:43:45","土","2","5100","2","ランチ","00000002567:うな重 梅 定食","3300","1"
"No:202500100002890","2025/08/09","2025/08/09 13:43:45","土","2","5100","2","フード","00000001735:とんかつ定食","1800","1"
"No:202500100002891","2025/08/09","2025/08/09 13:45:05","土","1","1200","1","ランチ","00000001786:サバ定食","1200","1"
"No:202500100002892","2025/08/09","2025/08/09 14:06:25","土","3","3600","3","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100002892","2025/08/09","2025/08/09 14:06:25","土","3","3600","3","フード","00000001101:しょうが焼き定食","1200","1"
"No:202500100002892","2025/08/09","2025/08/09 14:06:25","土","3","3600","3","ランチ","00000003135:チキン南蛮定食","1200","1"
"No:202500100002893","2025/08/09","2025/08/09 14:19:00","土","2","2300","2","フード","00000001104:とり天定食","1100","1"
